2022-07-30 23:59:44+00:00,1553530815245582337,"If history is my guide, SPX will print sub 3000 sometime in the next 6 months.  Please, don't forget, how top heavy the indices have become.  I'm old enuf to remember when $INTC was far and away the most important equity in the world.  $AAPL printed an ATH in March 2020 at 81 -",ryan554
2022-07-30 22:19:57+00:00,1553505703892881408,"Basics &amp; Essentials (again!)

Anyone talking about how $XOM just made as much money as $AAPL this quarter yet Apple is worth ~7x as much as Exxon?",KailashConcepts
2022-07-30 22:17:09+00:00,1553505002039164929,Check out these awesome trading systems: https://t.co/SlDMcCQf0c $AAPL $NFLX $TSLA $FB $VIX $DWTI $UWTI $SPY,ProfectuSystems
2022-07-30 22:16:32+00:00,1553504845352542209,@tim_cook $AAPL,vansherod
2022-07-30 22:14:13+00:00,1553504260427595787,$VXRT $ARVL $FREY $AAPL $MULN $TSLA $KOSS the most searched stocks on https://t.co/mzNQioP8S8 over the last week… https://t.co/YRF2A2p7QI,trackfunds
2022-07-30 22:14:12+00:00,1553504257030119424,"$AAPL #AAPL 
#Trading #Stocks #Cryptos #Traders https://t.co/Wri6GUtWDl",MichaelBW80
2022-07-30 22:13:07+00:00,1553503985335619585,"$ELMS $BCAC $FPAC $TRNX $ARIZW $DYNS $TEUM $TSLA $SPY $AAPL $GME $AMC - Get the Alert before the Move Automate, Sleep &amp; Earn with DRAT Smart Trader. Plan your trade.
https://t.co/yfMiXhDQcu
#dowstrademus #trading #stocks #option #options #DraTalerts #smarttrader https://t.co/dFTU0IuJw2",Dowstrademus
2022-07-30 22:13:04+00:00,1553503971540471811,$ELMS $BCAC $FPAC $TRNX $ARIZW $DYNS $TEUM $TSLA $SPY $AAPL $GME $AMC - Do you need a guide through wall street? Use our algo-driven trade alerts. Visit https://t.co/vmW4MEO5J0 to see our track record and get 25% off. #FinTwit #StockMarket #25%Off https://t.co/NRR6dkQJYS,Dowstrademus
2022-07-30 22:12:04+00:00,1553503720796725248,"$AAPL #AAPL
#TradingView #Stocks #Cryptos #Traders https://t.co/UeWoWSoTzv",MichaelBW80
2022-07-30 22:10:12+00:00,1553503251194171402,"$AAPL 160p gonna print next week 

https://t.co/1zl3B24xlE

Powerful order system and great mobile app.. better fills for day traders. https://t.co/DklFrVtyn1",TheDonTradez
2022-07-30 22:08:02+00:00,1553502704974135296,"My top 10 holdings make up 75% of my portfolio as of Jul 2022

$NVDA - 13%
$DDOG - 10%
$TTD - 9%
$CRWD - 8%
$AMZN - 7%
$MELI - 7%
$NET - 6%
$AAPL - 5%
$SNOW - 5%
$SHOP - 5%

(%'s rounded to the whole number)

What's your top 10? How much % does it occupy in your portfolio? https://t.co/SPibvhaH29",dhaval_kotecha
2022-07-30 22:07:15+00:00,1553502507716182017,"🔥🔥 Automated Hourly $AAPL 🍎 Sentiment Report (📈 / 📉) 🔥🔥
1. Product Series Reviews:
#iPhones 83/86
#Mac #Macbook 73/79
#iPad 74/66
#AppleWatch 56/100
#MacOS #iOS 68/59
General #Apple Products 97/97
2. Company News: 51/73
3. Social Media: 60/28
07/30/2022 22:07 UTC",AAPLinsights
2022-07-30 22:06:23+00:00,1553502290463535105,"Automate, Sleep &amp; Earn with DRAT Smart Trader. Now available with TD Ameritrade Connection https://t.co/U1ieJeCZ5H  $BCAC $TEUM  $SPY $QQQ $TSLA $MSFT $AAPL   #Dione #Stocks #Trading #Invest #Options #ETF #Smart #Dowstrademus #SmartTrader #DratSmartTrader #MoneyManagement #Money",DratSmartTrader
2022-07-30 22:00:29+00:00,1553500806476955648,#TheVerge: The Google Pixel’s squeeze for assistant was a button without a button $AAPL https://t.co/de4JumEQsy,SigmaMargaux
2022-07-30 22:00:01+00:00,1553500689090760704,"おはみみるん🌸

みみるラボウィークリー🥰
""一目でわかる今週のうごき""

今週は株価指数は揃って上昇🚀
$AMZN $AAPL など主力銘柄の決算銘柄が指数を大きく押上げ🎵
VIXもかなり落ち着いてきていますね🌸

8月初週はISMや雇用統計など重要指標も続きます✨
発表や発言に注意です

#米国株 #レバナス https://t.co/S8oKQgFHgJ",mimiru_usstock
2022-07-30 21:58:32+00:00,1553500316997492745,"$AMZN $AAPL $TSLA $MSFT $CVX $XOM $GOOGL $BRKB $GOOG

9 Tickers contributed 100/146 bps of Friday's $SPY performance 🧐

Which means...

68% of the return was driven by 1.8% of the tickers 🤯

That's a top heavy rally 👀 https://t.co/ZUze4huaiK",realpristinecap
2022-07-30 21:54:05+00:00,1553499193901195267,"@TeamPelosi If you are so worried about oil companies price gouging, what is your thoughts on $AAPL doing the same?",eric_greynolds_
2022-07-30 21:54:01+00:00,1553499177031696392,$TBLT $GETY $RMSL $GMVD $REV $CLVS $GOEV $XELA $ADN $RDBX $LTRY $CEI $MULN $KAVL $BFRI $OCGN $TSLA $AMC $GME $CLOV $BB $FCEL $PTON $JMIA $NU $DOGE $HBAR $AMZN $MSFT $HOOD $NIO $META $RIOT $MARA $TWTR $MSFT $AAPL $BTC $AVGO $INTC $ADBE $SAVE $VBIV $EEENF https://t.co/5kNal6Xsiw,KnightsoftheR17
2022-07-30 21:53:05+00:00,1553498944952344576,"Apple Accused Of Potential Consumer Data Misuse With Its ‘Buy Now, Pay Later’ Service.  $AAPL  https://t.co/ecgZsGkuPB",FlyrUsr
2022-07-30 21:52:14+00:00,1553498731298840578,@kpak82 What happens to $AAPL when China takes Taiwan?,blind_nut
2022-07-30 21:51:23+00:00,1553498515539578880,"Trade Smart, Automate Entry till Exits on Options and Stocks using the Drat Smart Trader! https://t.co/3UE8sjGKli
 $RICO $SHCAW  $SPY $QQQ $TSLA $MSFT $AAPL   #Dione #Stocks #Trading #Invest #Options #ETF #Smart #Dowstrademus #SmartTrader #DratSmartTrader #MoneyManagement #Money",DratSmartTrader
2022-07-30 21:49:39+00:00,1553498079780917248,"$AAPL seeing an uptick in chatter on 4chan over the last 24 hoursVia https://t.co/DoXFBxbWjw#aapl    #4chan  #trading https://t.co/F8G6rzxTUY",topstonks
2022-07-30 21:49:38+00:00,1553498073673994241,$AAPL are we bullish ? #TheStrat https://t.co/WxzcLnSkFh,MrLuciano824
2022-07-30 21:47:24+00:00,1553497512241233924,"https://t.co/rOUQmsZ1RH
You already know the vibes. $SPY $AAPL $TSLA #TheStrat",FicoJordan
2022-07-30 21:47:13+00:00,1553497468188254208,"Why You Should Never Short The Stock Market

https://t.co/Kz1Vpksslu

$spy $aapl $tsla",SmartOptionsAi
2022-07-30 21:43:14+00:00,1553496464491528194,"$SPY  $AAPL $TSLA How could you have taken a short entry on that BTC drop? $BTC.X 
 
Here's is exactly how. Same thing is applicable to stocks in this scenario 
 
Plan the Trade, Trade the Plan https://t.co/wzaNIKoYg7",Options_Snipper
2022-07-30 21:43:07+00:00,1553496435097620481,$ELMS $BCAC $FPAC $TRNX $ARIZW $DYNS $TEUM $TSLA $SPY $AAPL $GME $AMC - Do you need a guide through wall street? Use our algo-driven trade alerts. Visit https://t.co/vmW4MEO5J0 to see our track record and get 25% off. #FinTwit #StockMarket #25%Off https://t.co/JqMkNVbBYJ,Dowstrademus
2022-07-30 21:43:04+00:00,1553496422816698369,"$ELMS $BCAC $FPAC $TRNX $ARIZW $DYNS $TEUM $TSLA $SPY $AAPL $GME $AMC - Get the Alert before the Move Automate, Sleep &amp; Earn with DRAT Smart Trader. Plan your trade.
https://t.co/yfMiXhDQcu
#dowstrademus #trading #stocks #option #options #DraTalerts #smarttrader https://t.co/tFPXTbWv4d",Dowstrademus
2022-07-30 21:41:46+00:00,1553496097817067521,"@TOzgokmen I only go by technicals, but 🇨🇳 taking over 🇹🇼 will drastically affect markets going forward. $AAPL waited too long to relocate production and $AMZN will get crushed. A new World Order.",SebastinPatron3
2022-07-30 21:41:18+00:00,1553495980514983938,$AAPL (daily) now with additional resistance elements https://t.co/2Pl34k9axC https://t.co/MsowPMJh7l,kpak82
2022-07-30 21:39:11+00:00,1553495444679905285,With $AAPL hinted at as the front runner in the bidding process https://t.co/BOfXjjTMF9,GlennBusch
2022-07-30 21:37:40+00:00,1553495063564468224,"@TicTocTick 🤣🤣🤣🤣
How many lots above your 4060? Tick has been fucked. Subs all fucked shorting TSLA AAPL",StockBo31542273
2022-07-30 21:36:23+00:00,1553494742691762177,"Trade with a plan, Money Management made Easy https://t.co/yvlPD1kxiW
 $SHCAW $ARIZW  $SPY $QQQ $TSLA $MSFT $AAPL   #Dione #Stocks #Trading #Invest #Options #ETF #Smart #Dowstrademus #SmartTrader #DratSmartTrader #MoneyManagement #Money",DratSmartTrader
2022-07-30 21:35:54+00:00,1553494618259472388,#meta #metaverse #Bitcoin #btc $btc #Ethereum #eth $eth $xlm $xrp #xlm #xrp $dot #dot #vet $vet #crypto #CryptoCrash #CryptoCurrency #DigitalAssets #bnb #avax #icp #cro #uni #cake #hbar #hodl #ftt #qnt #stocks $tsla $mstr #defi #nft $spy $qqq $aapl $dia $iwm #nasdaq #sp500 #money https://t.co/5WrB2KAdJr https://t.co/jjQBIGwgll,shortterm13
2022-07-30 21:30:40+00:00,1553493301097119745,"Amazon $AMZN &amp; Apple $AAPL. Higher sales. Rising prices. What about #E2E #inventory &amp; #supplychains? Interesting how there is more discussion on inflation &amp; sales with #ecommerce than with #store #retail. 
https://t.co/tHFJv090fL",LTDManagement
2022-07-30 21:21:23+00:00,1553490965993701376,Everything you need to improve your Investment approach from Research to Automating Trades! https://t.co/ZBFB2RDNTW  $BCAC $FPAC  $SPY $QQQ $TSLA $MSFT $AAPL   #Dione #Stocks #Trading #Invest #Options #ETF #Smart #Dowstrademus #SmartTrader #DratSmartTrader #MoneyManagement #Money,DratSmartTrader
2022-07-30 21:19:05+00:00,1553490388165562369,@ccgg31 @KingKong9888 She shorted AAPL,Alimasubway
2022-07-30 21:18:52+00:00,1553490332293091328,"@ValueAnalyst1 Most of his users are in developing nations. It’ll be ~ impossible to make them see his vision let alone monetize them (via any hw purchase or subs). 1+B user potential of whatsapp is yet tb unlocked. He should make deals with AAPL &amp; vehicle platform vendors like TSLA, WYMO etc.",svarncapital
2022-07-30 21:17:41+00:00,1553490037077057537,@Barchart We traded $SPY $AAPL and $NVDA,TopTraderUniv
2022-07-30 21:14:43+00:00,1553489289320665088,@SpiritofHo @thejass can't wait to have ww3 so her $NVDA and $AAPL investment returns are even higher,atomly
2022-07-30 21:14:05+00:00,1553489129760890880,Tim Hortons offers free coffee to settle mobile app class action lawsuits https://t.co/uzR8ybGNPz $AAPL https://t.co/OOtq9n0j3F,MacHashNews
2022-07-30 21:13:07+00:00,1553488886570950656,$ELMS $BCAC $FPAC $TRNX $ARIZW $DYNS $TEUM $TSLA $SPY $AAPL $GME $AMC - Do you need a guide through wall street? Use our algo-driven trade alerts. Visit https://t.co/vmW4MEO5J0 to see our track record and get 25% off. #FinTwit #StockMarket #25%Off https://t.co/DUWZ5RUX9j,Dowstrademus
2022-07-30 21:13:04+00:00,1553488874151632897,"$ELMS $BCAC $FPAC $TRNX $ARIZW $DYNS $TEUM $TSLA $SPY $AAPL $GME $AMC - Get the Alert before the Move Automate, Sleep &amp; Earn with DRAT Smart Trader. Plan your trade.
https://t.co/yfMiXhDQcu
#dowstrademus #trading #stocks #option #options #DraTalerts #smarttrader https://t.co/BGhd645TSv",Dowstrademus
2022-07-30 21:08:43+00:00,1553487779652423682,"Preparando la presentación para el programa de @MomentumFinanc3 de mañana. Para animar un poco el debate... Os comparto una de las diapositivas que seguro serán más polémicas. En la presentación hablaré muy al detalle de $META y luego earnings de $GOOGL, $AAPL, $AMZN, $MSFT https://t.co/xwSoyGAFLU",100invertido
2022-07-30 21:08:12+00:00,1553487649020776451,"Top Growth Stocks!

$NKE Nike
$PG Proctor &amp; Gamble 
$JPM JP Morgan
$AMT American Tower
$V Visa
$MCD McDonalds
$AAPL Apple
$MSFT Microsoft
$GS Goldman Sachs 
$TROW T Rowe Price Group
$ABBV AbbVie
$JNJ Johnson &amp; Johnson
$MA Mastercard
$AXP American Express",StocksOpen
2022-07-30 21:07:43+00:00,1553487525976895488,"🔥🔥 Automated Hourly $AAPL 🍎 Sentiment Report (📈 / 📉) 🔥🔥
1. Product Series Reviews:
#iPhones 78/91
#Mac #Macbook 67/86
#iPad 77/75
#AppleWatch 63/100
#MacOS #iOS 68/59
General #Apple Products 91/94
2. Company News: 62/66
3. Social Media: 58/37
07/30/2022 21:07 UTC",AAPLinsights
2022-07-30 21:06:23+00:00,1553487191409455104,"Automate, Sleep &amp; Earn with DRAT Smart Trader. Now available with TD Ameritrade Connection https://t.co/U1ieJeCZ5H  $ELMS $SHCAW  $SPY $QQQ $TSLA $MSFT $AAPL   #Dione #Stocks #Trading #Invest #Options #ETF #Smart #Dowstrademus #SmartTrader #DratSmartTrader #MoneyManagement #Money",DratSmartTrader
2022-07-30 21:06:17+00:00,1553487167673864192,"Fridays WL results:

What a wild day 😂

Hope everyone has a wonderful weekend! ✊

$SPY $META $PFE $AAPL https://t.co/TIXbmbIMOs https://t.co/kjhcLa8Gwy",StrongholdTG
2022-07-30 21:00:00+00:00,1553485585695870978,"For the people who doubt the metaverse how do you explain companies investing billions into the concept?

It's not just $META but companies like $AAPL who don't need the metaverse to succeed.",TMillionaireOT
2022-07-30 20:51:23+00:00,1553483415847964672,"Trade Smart, Automate Entry till Exits on Options and Stocks using the Drat Smart Trader! https://t.co/3UE8sjGKli
 $KLDO $SHCAW  $SPY $QQQ $TSLA $MSFT $AAPL   #Dione #Stocks #Trading #Invest #Options #ETF #Smart #Dowstrademus #SmartTrader #DratSmartTrader #MoneyManagement #Money",DratSmartTrader
2022-07-30 20:48:03+00:00,1553482578044264448,#aapl stock up big this week on great earnings! https://t.co/z5LzwZO5YM,Briscoe_photo
2022-07-30 20:47:56+00:00,1553482548759724036,#meta #metaverse #Bitcoin #btc $btc #Ethereum #eth $eth $xlm $xrp #xlm #xrp $dot #dot #vet $vet #crypto #CryptoCrash #CryptoCurrency #DigitalAssets #bnb #avax #icp #cro #uni #cake #hbar #hodl #ftt #qnt #stocks $tsla $mstr #defi #nft $spy $qqq $aapl $dia $iwm #nasdaq #sp500 #money https://t.co/sYjFF9NDlR,shortterm13
2022-07-30 20:47:37+00:00,1553482469239840768,#meta #metaverse #Bitcoin #btc $btc #Ethereum #eth $eth $xlm $xrp #xlm #xrp $dot #dot #vet $vet #crypto #CryptoCrash #CryptoCurrency #DigitalAssets #bnb #avax #icp #cro #uni #cake #hbar #hodl #ftt #qnt #stocks $tsla $mstr #defi #nft $spy $qqq $aapl $dia $iwm #nasdaq #sp500 #money https://t.co/6ViKQoz0N7,shortterm13
2022-07-30 20:47:26+00:00,1553482422884470786,.@TooManyZooz you were amazing tonight @newmorning in Paris 🤘🤘🤘,ugo_aapl
